,Zip Code,Last Actual Value,Trend,Damping,AIC,RMSE,1-Year Value,3-Year Value,5-Year Value
1385,55340,527800.0,mul,True,4152.737277228383,1234.1099331564333,526279.0,525639.0,525575.0
1386,23009,210279.0,mul,True,2009.417245042505,228.88027161199656,210925.0,211440.0,211581.0
1387,42171,145241.0,mul,True,3266.3852401201084,269.1216863202115,143573.0,143281.0,143274.0
1388,98014,690821.0,mul,True,4267.881802799138,1504.0971769783923,727306.0,739860.0,740738.0
1389,13142,135386.0,mul,True,3589.929264348676,469.2244428795308,141210.0,141366.0,141366.0
1390,93223,189206.0,mul,True,3759.7899499298906,628.2499257880227,200753.0,210444.0,213172.0
1391,32189,117254.0,mul,True,2686.1709410830317,246.29366155184923,126826.0,134998.0,137321.0
1392,68949,136719.0,mul,True,2573.0672630198924,233.53561731794863,137713.0,138045.0,138068.0
1393,35046,161015.0,mul,True,2272.318678016388,397.4106176940967,162317.0,162398.0,162399.0
1394,10533,952042.0,mul,True,4724.293939694019,3294.999873051428,940296.0,939572.0,939569.0
1395,25661,42480.0,mul,False,193.24355696211762,19.841968304670406,43133.0,44466.0,45840.0
1396,77360,129381.0,mul,True,2022.8947237499265,268.10380366805634,129901.0,130067.0,130078.0
1397,73051,110598.0,mul,True,3799.60429266041,688.0080267044784,111156.0,111162.0,111162.0
1398,70462,217719.0,mul,True,2558.515588205058,1141.4998219133138,231647.0,233667.0,233698.0
1399,70533,123019.0,mul,True,2263.9086644290746,561.8326970904851,121845.0,121832.0,121832.0
1400,74959,78732.0,mul,True,3038.721708773759,181.99681562047277,79803.0,79831.0,79832.0
1401,69337,137006.0,mul,False,883.3863578639466,153.0792987605497,141720.0,151645.0,162264.0
1402,53146,294570.0,mul,True,3731.469889884356,598.4112109214065,299926.0,300660.0,300671.0
1403,98815,366408.0,mul,True,2417.027816361212,718.0783841589099,380367.0,385125.0,385457.0
1404,11978,1332213.0,mul,True,4789.209177409713,3683.7981966236334,1370462.0,1383423.0,1384325.0
1405,49117,394337.0,mul,True,1796.3551602704363,1424.5430043451256,390339.0,390092.0,390091.0
1406,66218,327167.0,mul,True,3603.6963758710904,656.4303288278836,331182.0,331437.0,331438.0
