,Zip Code,Last Actual Value,Trend,Damping,AIC,RMSE,1-Year Value,3-Year Value,5-Year Value
8553,33870,127339.0,mul,True,2890.6855676110877,375.1539814426142,140366.0,151332.0,154335.0
8554,77630,102774.0,mul,True,1728.2764036796702,112.22879168449695,102465.0,102219.0,102152.0
8555,80301,738995.0,mul,True,4121.608551918308,1169.8367697377278,739734.0,740031.0,740059.0
8556,37205,749412.0,mul,True,4095.6832847601,1118.869827731353,789237.0,803004.0,803974.0
8557,36542,289083.0,mul,True,3923.958216211589,832.9837358631003,310847.0,329334.0,334572.0
8558,22207,1196780.0,mul,True,4578.293932179828,2563.944800054147,1237175.0,1250907.0,1251864.0
8559,34472,146415.0,mul,True,2881.974912683006,377.5988785106877,152184.0,156958.0,158296.0
8560,37323,164174.0,mul,True,3486.367456518471,392.73691477692904,170633.0,171568.0,171583.0
8561,78040,87912.0,mul,True,2191.9042904186895,401.11274849196235,86379.0,86285.0,86285.0
8562,48045,246448.0,mul,True,3859.3175128153075,745.4198498756965,261829.0,266670.0,266960.0
8563,31324,282064.0,mul,True,3531.857960964029,424.6657285629701,261056.0,241066.0,233539.0
8564,32757,251773.0,mul,True,3661.4551433969855,530.5837999220424,267076.0,279922.0,283538.0
8565,76040,247280.0,mul,True,3424.2095211766,352.9545811878339,254165.0,256497.0,256659.0
8566,60035,512767.0,mul,True,4089.947806944769,1965.5868076364281,507577.0,502780.0,501131.0
8567,91325,798646.0,mul,True,4355.722001965959,1749.1343581268836,896705.0,1006519.0,1051752.0
8568,72113,217620.0,mul,True,3377.7646688998807,325.88261237674993,221065.0,221280.0,221281.0
8569,78589,113701.0,mul,True,2262.411766827376,230.5823654466854,118250.0,118919.0,118930.0
8570,55128,275460.0,mul,True,3684.4327794319847,551.9505085887075,292187.0,300399.0,301412.0
8571,48101,145033.0,mul,True,3451.1086302509125,369.650433205349,151500.0,154937.0,155425.0
8572,60438,126162.0,mul,True,3659.2912566239324,528.6147422972607,126644.0,127026.0,127130.0
8573,18015,162193.0,mul,True,3171.638307240692,327.1917368414581,167773.0,170474.0,170807.0
8574,29154,149937.0,mul,True,1989.0874118765214,193.16221936901383,149200.0,148955.0,148938.0
8575,27870,81837.0,mul,True,2814.8597204476137,123.88411828589814,82532.0,82633.0,82634.0
8576,16335,114230.0,mul,True,3106.172998068589,204.36035394036452,114589.0,114641.0,114642.0
8577,45236,178688.0,mul,True,3521.038042346135,416.84373400343407,183923.0,184686.0,184698.0
8578,92802,651853.0,mul,True,4254.23509928018,1469.2394583038592,713174.0,777957.0,802960.0
8579,35803,203805.0,mul,True,3642.0618156849728,598.5290295198901,216093.0,216823.0,216825.0
8580,20165,560479.0,mul,True,4245.5327250896125,1447.4340362702535,566436.0,571041.0,572234.0
8581,53220,183631.0,mul,True,3568.175838423715,452.00994858393875,184531.0,184662.0,184664.0
8582,97070,485404.0,mul,True,4070.0334271459715,1070.62990675249,480696.0,479128.0,479018.0
8583,19038,313626.0,mul,True,3723.991783182896,590.7714237361236,304448.0,301456.0,301249.0
8584,36561,307622.0,mul,True,3946.1865637237483,865.4132635454687,326060.0,332440.0,332888.0
8585,75189,247424.0,mul,True,3761.850746223963,630.4784309620641,255274.0,256313.0,256327.0
